,artist,title,album,text
1106,Ahmet Kaya,Ağladıkça,Şarkılarım Dağlara,"Dağlarda öfkeli başım, Serhatta hep akşam oluyor. Nasipsiz kıştan mı ? Yağmurdan mı yoksa aşktan mı ?  Ağladıkça ağladıkça, dağlarımız yeşerecek Görecek göreceksin, ağladıkça ağladıkça Geceyi tutacağız, görecek göreceksin Ağladıkça ağladıkça güneşi tutacağız Görecek göreceksin  İlk yazda bitti telaşım Alnımda hep kavga duruyor Vakitsiz hırstan mı ? Bahardan mı yoksa aşktan mı ?  Ağladıkça ağladıkça, bozkırlar yeşerecek Görecek göreceksin, ağladıkça ağladıkça Güneşi tutacağız, görecek göreceksin   "
1107,Ahmet Kaya,Ağlama Bebeğim,Dinle Sevgili Ülkem,"Ağlama bebek, ağlama sende,  Umut sende yarın sende.  Yağmur gibi gözlerinden akan yaş niye,  Bu suskunluk, bu durgunluk, sıkıntın niye.   Çok uzakta öyle bir yer var  O yerlerde mutluluklar  Paylaşılmaya hazır  Bir hayat var.   Ağlama bebeğim ağlama sende  Acı sende hasret sende.  Dalıp dalıp derinlere düşünmen niye,  Bu küskünlük, bu dargınlık, kızgınlık niye.   "
1108,Ahmet Kaya,Ah,Resitaller,"Yüzünün yarısı göz kadife yansımalı, Bulutlu siyah ah bulutları eflatun. O boy aynasından çıktı fransızın malı Vişne asidi vardı tadında rujunun Ah sinema yıldızı filan olmalı Ağızlığı kristal son derece uzun Bir kibrit çakıldı mı ah yağmurluklu kız Alevinden anlamlı dumanlar üfürüyor Ah çocuk yüzünde gül goncası ağız Saçlarından incecik su tozu dökülüyor Sığınak gibi derin ağaçlar gibi yalnız Karartma başlamış ışıklar örtülüyor Ellerinde ruh gibi ah portakal kokusu Kırkmaları morsalkım göz kapakları saydam Çok vapurun battığı bir liman orospusu Bir hırsla öptüm ki ah ölürüm unutamam Ay ışığında deniz akordeon solosu     "
1109,Ahmet Kaya,Ah Ulan Rıza,Resitaller,"Neden hala gelmedi?  Saati mi şaşırdı bu hıyar?  Gerçi hiç saati olmadı ama..  En azından birine sorar.  Cebimde bir lira desen yok!  Madara olduk meyhaneye  Ahh eşek kafam benim.  Nasıl da güvendik bu hergeleye?  Gelse balığa çıkacaktık  Ne çekersek kızartıp rakıyla yutacaktık.  Kafamız tam olunca şarkılar döktürüp,  Enterasan hayellere dalacaktık.  Bu sandalı geçen hafta çalıntıdan düşürdük  Arkadaşlar ısrar etti,  Biz de iyi olur, bize uyar diye düşündük.  Saat sekizde gelecekti.  Bana beş milyon borç verecekti..  Yoksa O nemrut karısıkaçtı da,  Onun peşinden mi gitti?  Eğer öyleyse yandık!  Gudubet gene yaptı yapacağını!  Geçen sene merdivenden itip  Kırmıştı Rıza�nın bacağını  Korkuyorum, bir gün ya kendini asacak,  Ya da horlarken Rıza�yı boğacak.  Bak şimdi acıdım, aşkolsun adama...  Ben olsam vallahi başedemem!  Hele beş tane velet var ki boy boy,  Allah�tan düşmanıma dilemem  Aslında iyi çocuktur Rıza , efendi huyludur.  Herkesin suyuna gider.  Yoksa, kalıba vursan hani,  Tek başına on tane adam eder.  Bir keresinde hiç unutmam,  Üç beş zibidi haraca dadandı.  Rıza sandalyeyi kaptığı gibi  Herifleri hastaneye kadar kovaladı!  Aynı mahallede büyüdük,  Aynı kızları sevdik,  Aynı kafadaydık.  Orta ikiden bıraktık, matematik ağır geliyordu.  Biz başka havadaydık.  Aynı gömleği giyer, aynı sigaraya takılır,  Aynı takımı tutardık.  Fener�in maçına iddiaya girer,  Millete az mı yemek ısmarlattık.  Bir tek askerde ayrı düştük.  Bana Bornova düştü, ona Gelibolu.  Döner dönmez evlendirdiler,  En büyük salaklığı da bu oldu.  Ben se hiç düşünmedim, zaten param yoktu.      "
1110,Ahmet Kaya,Aklanacak Dünya,Yazmalı Gelin,Alnının orta yerinde Bir azap dövmesi hayat Ve kader Acının Çilenin harmanıdır Yiğitlik zulmün sofrasında Dayanmak da Direnmek de Yarın bunları böyle yazacak  Yarın bunları böyle yazacak Aklanacak direnme günleri Kavga aklanacak Aklanacak dost da Düşman da Gökyüzü kandan İrinden azade Gökte Suda Toprakta İlk cemre ile Aklanacak dünya  Zordur zorbalığı omuzlamak Yokluğu Acıyı omuzlamak Gönül vermek ateş kusan kavgaya Bir idam fermanı gibi belalı Uzak bir umut gibi yalnız Ve mayın gibi döşenmek Hesabı kitabı görülmüş Zincirlenmiş dağlara  Sonra dostun nice dost Düşmanın nice düşman olduğunu görmek     
1111,Ahmet Kaya,Al Öfkemi,Hoşçakalın Gözüm,"Her sürgünün gözlerine Bu sebepten ah geceye Kanatlanmış güvercine Kırılacağım, kırılacağım Yeter ki bil sen.  Yorgun alnımda şafaklar Bir düş kursun arkadaşlar Bırak iz sürsün şarkılar Yeter ki bul sen.      "
1112,Ahmet Kaya,Alnında Dağ Ateşi,Yorgun Demokrat,"Alnını dağ ateşi ile ısıtan dostum, Yüzünü kan ile yıkayan dostum, Senin uyurken dudağında gülümseyen bordo gül, Benim yüreğimi harmanlayan isyan olsun... Şimdi dingin gövdende uğultu ile büyüyen sessizlik,  Ellerimde patlamaya sabırsız mavzer olsun! Başını omuzuma yasla, Gögsümde taşıyayım seni, Gövdem gövdene,   Gövdem gövdene, Gövdene can olsun.     "
1113,Ahmet Kaya,Amanın Minnoş,İyimser Bir Gül,"Dağda keklik avlarım   Tabancamı yağlarım   Ben bir öksüz oğluyam   Gençliğime yanarım   Amanım minnoş, minnoş   Yaktın beni minnoş.     Yine oldu akşamlar   Eğleniyor gagoşlar   Vay benim deli gönlüm   Nerelerde akşamlar   Amanım minnoş, minnoş   Yaktın beni minnos     Zalım ağlattı beni   Derde bağlattı beni   En yoksul&kötü günlerimde   Bıraktı gitti beni   Amanım minnoş, minnoş   Yaktın beni minnoş.   "
1114,Ahmet Kaya,Amenna (Yaşayanlar Bir Gün Ölür),Acılara Tutunmak,Yaşayanlar bir gün ölür Bir gün ölür elbette Ağaçlarla balıklarla Kuşlarla ben amenna  Ağlayanlar bir gün güler Bir gün güler elbette Uyanmakla anlamakla Bilmekle ben amenna  Kısa çöp uzun çöpten  Hakkını alır elbette Direnmekle kurtulmakla Barışla ben amenna      
1115,Ahmet Kaya,An Gelir,An Gelir,"Paldır küldür yıkılır bulutlar Gökyüzünde anlaşılmaz bir heybet O eski, o eski heyecan ölür An gelir biter muhabbet Şarkılar susar heves kalmaz Şataraban ölür.  Şarabın gazabından kork Çünkü fena kırmızıdır Kan tutar & tutan ölür Sokaklar kuşatılmış Karakollar taranır Yağmurda bir militan ölür.  An gelir; Ömrünün hırsızıdır Her ölen pişman ölür Hep yanlış anlaşılmıştır Hayalleri yasaklanmış An gelir şimşek yalar Masmavi dehşetiyle siyaset meydanını Direkler çatırdar yalnızlıktan Sehpada pir sultan ölür     "
1116,Ahmet Kaya,Arka Mahalle,Dinle Sevgili Ülkem,Ağladım gözyaşlarım döndü denize Ben derdimi kimseye söyleyemedim Kurşunlara gelirken arka mahallede Düştüm de yerlere bir of demedim.  Başıma neler geldi sana diyemedim Beni kaç kere dövdüler Adını söylemedim of of of of Yıkılsın evin.  Ağladım gözyaşlarım düştü ateşe Yine de bu yangını söndüremedim Bağıra bağıra yazdım seni içime Bir kez olsun yüzünü güldüremedim   
1117,Ahmet Kaya,Arpa Orağa Geldi,Resitaller,Arpa orağa geldi.  Zülüf tavafa geldi.  Kalkın selama durun.  O yar odama geldi.    Değirmen kentli olur.  Yar seven dertli olur.  Seversen bir güzel sev.  Güzel mürvetli olur.    Arpalar dize kadar.  Yarim gel bize kadar.  Sana bir çorap aldım.  Topuktan dize kadar.   
1118,Ahmet Kaya,Ay Gidiyor,Dosta Düşmana Karşı,Canım ey canım ey  Canım eylen ey  Evimi başıma yıkıp giden hey   Kapkara büyürken  Geceler derinden  Canımı içimden  Alıp giden hey   Ay gidiyor  Güllerim kanıyor  Gün yüzünü dönüyor       
1119,Ahmet Kaya,Ay Karanlik,Resitaller,"Maviye,  Maviye çalar gözlerin,  Yangın mavisine  Rüzgârda âsi.  Körsem,  Senden gayrısına yoksam,  Bozuksam,  Can benim, düş benim,  Ellere nesi?  Hadi gel,  Ay karanlık...  İtten aç,  Yılandan çıplak,  Vurgun ve belâ  Gelip durmuşsam kapına  Var mı ki doymazlığım?  İlle de ille  Sevmelerim,  Sevmelerim gibisi.      "
1120,Ahmet Kaya,Aynı Daldaydık,Ağlama Bebeğim,"Saat 21'i vuranda Burada kan panalar çalardı Burada. Burada hasret ve dert, Sen nerdeydin?  Bugün Bugün görüş günümüz Herkes geldi, sen nerdeydin?  Aynı daldaydık Aynı daldaydık Aynı daldan düştük ayrıldık Aramızda yüzyıllık zaman     "
1121,Ahmet Kaya,Ayrılığın Hediyesi,Dinle Sevgili Ülkem,"Şimdi saat sensizliği ertesi, Yıldız dolmuş, gökyüzü ay-aydın... (x2)  Avutulmuş çocuklar, çoktan sustu.(x2)  Bir ben kaldım, bir ben kaldım, Tenhasında gecenin, avutulmamış ben... (x2)  Şimdi gözlerime ağlamayı öğrettim,  Ki bu yaşlar, utangaç boynunun kolyesi olsun.  Şimdi gözlerime ağlamayı öğrettim,  Ki bu yaşlar, utangaç boynunun kolyesi olsun.   Bu da benim sana, bu da benim sana ayrılırken hediyem olsun. Bu da benim sana, bu da benim sana ayrılırken hediyem olsun.  Soytarılık etmeden güldürebilmek seni, Ekmek çalmadan doyurabilmek Ve haksızlık etmeden doğan güneşe, Bütün aydınlıkları içine süzebilmek gibi  Mülteci isteklerim oldu ara sıra, biliyorsun..  Şimdi iyi niyetlerimi  Bir bir yargılayıp asıyorum  Bu son olsun, bu son olsun!...  Bu da benim sana, bu da benim sana ayrılırken hediyem olsun. Bu da benim sana, bu da benim sana ayrılırken hediyem olsun.  Şimdi saat yokluğunun belası  Sensiz gelen sabaha günaydın!.. (x2)     "
1122,Ahmet Kaya,Ayrılık Hediyesi,Resitaller,"Şimdi saat sensizliğin ertesi  Yıldız doğmuş gökyüzü ay-aydın  Avutulmuş çocuklar çoktan sustu  Bir ben kaldım tenhasında gecenin  Avutulmamış bir ben...  Şimdi gözlerime ağlamayı öğrettim  Ki bu yaşlar  Utangaç boynunun kolyesi olsun  Bu da benden sana  Ayrılığın hediyesi olsun...  Soytarılık etmeden güldürebilmek seni  Ekmek çalmadan doyurabilmek  Ve haksızlık etmeden doğan güneşe  Bütün aydınlıkları içine süzebilmek gibi  Mülteci isteklerim oldu ara sıra, biliyorsun...  Şimdi iyi niyetlerimi  Bir bir yargılayıp asıyorum  Bu son olsun be.. bu son olsun!  Buda benim sana  Ayrılırken muazeretim olsun!  Şimdi saat yokluğunun belası  Sensiz gelen sabaha günaydın!.    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]İşi-gücü olanlar çoktan gitti  Bir ben kaldım voltasında sensizliğin  Hiç uyumamış bir ben...  Şimdi dişlerimi sıkıp  Dudaklarıma kanamayı öğrettim  Ki bu kızıl damlalar  Körpe yanağında bir veda busesi olsun  Bu da benden sana  Heba edilmiş bir aşkın  Son nefesi olsun..  Kafamı duvara vurmadan  Tanıyabilmek seni  Beyninin içindekileri anlayabilmek  Ve yitirmeden, yüzündeki anlık tebessümü  Bütün saatleri öylece dondurabilmek için  Çıldırasıya paraladım kendimi  Lanet olsun!  Artık sigarayı üç pakete çıkardım günde  Olsun be! ne olacaksa olsun!  Bu da benim sana,  Ayrılırken şikayetim olsun!   "
1123,Ahmet Kaya,Bacalar & Kara Toprak (Mamoş),Resitaller,Bizim evin bacaları aman aman kader Yanmaz oldu sobaları aman aman kader Yarim gitti gelmez oldu aman aman kader Bu da bana bin dert oldu aman aman kader.  Bahçelerde yeşil yaprak Mamoş giyer kara kaban Gel ikimiz sarılalım En sonumuz kara toprak Eyvah eyvah mamoş eyvah Doktor getir yarama bak.  Ben kapıyı araladım     
1124,Ahmet Kaya,Bahtiyar,Resitaller,Geçiyor önümden Sirenler içinde Ak eller ustunde Çiçekler içinde Dudaginda yarım Birsevdanın hüznü Aslan gibi gögsü türküler içinde Rastlardım avluda Hep volta atarken Cigara içerken yahut coplanırken Kimseyle konuşmaz Dal gibi titrerdi Çocukça sevdiği çiçeği sularken Diyarbakırlıymış adı bahtiyar     
1125,Ahmet Kaya,Bu Şiirin Kuralsız Son Sözü,Yazmalı Gelin,Gayrı dur durak yok kardeşler Yanında sevgilinin aziz ölüsü Ötede bir köylü militan Uzakta işçi dostlar kurşunlanıyor Ve dünyanın öbür ucunda Bir avuç doların kahpe çarkında Kahraman halklar doğranmaktadır  Toprağın ekmeğin hesabıdır bu Zulmün zorbalığın hesabıdır bu Sevdanın hasretin hesabıdır bu Gayrı dur durak yok kardeşler Çınlasın doruklarda kavga borusu.   
1126,Ahmet Kaya,Bu Yalnızlık Benim,İyimser Bir Gül,"Sana birgün bu mektubum ulaşır  Açarsın ha eline kan bulaşır  Çürür bir yerlerde çırılçıplak cesedim  Sedyele taşınır kan çiçekleri  Adımların adımların adımların birbirine dolaşır  Nazlı ırmak boylarından, ılık rüzgarlarla geldim  Çiçek istediler verdim, şarkı dediler söyledim  Ömrümün yarısı kavgayla geçti  Ben böyle, ben böyle, ben böyle yanlızlık görmedim  Beni birgün bu şarkıyla anarsın  İçinden kopar bir tel ağlarsın  Gecikmiş bir vefa kalıntısıyla    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]Polis kaydından sildirip adımı.  Pencerenin, pencerenin, pencerenin buğusuna yazarsın  Darmadağın bir evden sabah ezanıyla çıktım  Denizler üstüme gelmeyin  Kuşlar ne olur didişmeyin  Şarkımı esmer bir hasrete sundum  Bu yanlızlık, bu yanlızlık, bu yanlızlık benim ilişmeyin              "
1127,Ahmet Kaya,Büyüdün Bebeğim,An Gelir,"Aklın Ermez Mapusluğa  Bahçede Sarı Işığa  On Üç Tane Yaş Döküldü  Ranzadaki Yastığına    Büyüdün Sende  Hasret Sende Sevgi Bende  Akşamlar Döner Geceye  Geceler Gebe Gündüze    Karanlığa Bakıp Durma    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]Beni Orada Arama  Ben Güneşin İçindeyim  Beni Sabahlarda Ara    Geleceğim Bir Gün Bende  Sevgi Büyüt Ellerinde  Akşamlar Döner Geceye  Geceler Gebe Gündüze.         "
1128,Ahmet Kaya,Can Yoldaşım,Beni Bul,Yağmur yağar sel olurum Toprak döner toz olurum hey Seni sevdim gam çekmeden Gün ortasında ölürüm hey  Canım benim can yoldaşım Gül tenimde kara benim hey Gül tenimde belam benim hey  Gün doğarken meyhanede Bardağım da rakım benim hey hey  Çorbam da tuzum közde biberim Belim de silahım benim hey Canım benim can yoldaşım Gül tenimde kara benim hey Gül tenimde belam benim hey.   
1129,Ahmet Kaya,Cinayet Gibi,Şarkılarım Dağlara,"Haliç te bir vapuru vurdular dört kişi  Demirlemişti eli kolu bağlıydı ağlıyordu  Dört bıçak çekip vurdular dört kişi  Yemyeşil bir ay gökte dağılıyordu   Deli Cafer, İsmail, Tayfur ve Şaşı  Maktulün onbeş yıllık arkadaşı  Üç kamarot öteki ahçıbaşı  Dört bıçak çekip vurdular dört kişi   Cinayeti kör bir kayıkçı gördü  Ben gördüm kulaklarım gördü  Vapur kudurdu kuduz gibi böğürdü.  Hiç biriniz orada yoktunuz   Demirlemişti eli kolu bağlıydı ağlıyordu      "
1130,Ahmet Kaya,Cinayet Saati,Resitaller,"Haliç'te bir vapuru vurdular dört kişi Demirlemişti eli kolu bağlıydı ağlıyordu Dört bıçak çekip vurdular dört kişi Yemyeşil bir ay gökte dağılıyordu Deli cafer, ismail, tayfur ve şaşı Maktul'ün onbeş yıllık arkadaşı Üç kamarot öteki aşçıbaşı Dört bıçak vurdular dört kişi. Cinayeti kör bir kayıkçı gördü Ben gördüm kulaklarım gördü Vapur kudurdu kuduz gibi böğürdü Hiç biriniz orda yoktunuz. Demirlemişti eli kolu bağlıydı ağlıyordu     "
1131,Ahmet Kaya,Çağrı,Gözlerim Bin Yaşında [Aralık 2006],"Elverir ki coşku  Haylaz çocuklarını boğazlamasın    Avunmak elbette kolaydır  Şehri yiğit bir türkü gibi dolaşmak  Dağlara destanlar düşünmek kolaydır  Hapislere bir sevinç çığlığı gibi düşmek  Kızların diri göğüslerinde matbaalarda  Ve kongre zabıtlarında dünyayı tazelemek  Yeryüzüne depremler düşürmek kolaydır  Çünkü binlerce militanın rüzgarlı macerası  Bir kurşun bile değildir namusun mavzerine    Gönlün kahpeliğine tutsaksın açıkçası  Asıl savaş alanı suskundur arkadaş  Sahipsizdir  Asıl savaşçılar afyonlu, mütevekkil  Öyleyse  Şehrin girdabında çalkalanan zulüm  Halkın şanlı isyanına işaret değil  Bodrum duvarlarına öfkeli yazıları  Tırnaklarınla kazıyorsan da    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]  Bulvara dökülen bildiriler  Harcanan bunca emek, bunca değer  Fokurdayan metal potası  İşleyen rotatifler  Cesetleri iğnelemek gibi bir şeydir  Ve zaman göz kırpıp usulca telaşına  Homurdanarak çekip gitmiştir    Yani bu  Aşağılık bir dramdır artık  Çünkü jarjuruna  Boş kovanları dolduran adam  En azından  Kendinden utanmalıdır    Yani yetsin diyorum  Şarkılarınızı, şarkılarınızı dağlarıma sürün diyorum  Uzatın ellerinizi diyorum  Uzatın  Tanışalım  Helallaşalım   "
1132,Ahmet Kaya,Çek Mustafa,İyimser Bir Gül,"Genç kadınları kültürümüzle etkiledikten sonra  Rahibelere saldırdıktan sonra  Leylakları yaktıktan bulutları gödükten sonra  Elimize ne geçti?  Elimize ne geçti?  Akademide bi koltuk ve birde çek defteri  Akademide bi koltuk ve birde çek defteri    Çek mustafa çek   Çek çek rakı çek  Senin ömrün hep böyle çekmeklemi(ahkam kesmeklemi)geçecek?    Müzeleri havalara uçurduktan sonra  Ün peşinde koşup o kadınla yattığımızı düşledikten sonra  Gazetelere geçsin diye adımız yalvar yakar olduktan sonra  Elimize ne geçti?    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]Elimize ne geçti?  Akademide bi koltuk ve birde çek defteri  Akademide bi koltuk ve birde çek defteri    Çek mustafa çek   Çek çek rakı çek  Senin ömrün hep böyle çekmeklemi(ahkam kesmeklemi)geçecek?  Çek mustafa çek   Çek çek rakı çek  Çek birde benim için akedemik rakı çek  Çek çek çek çek  Senin ömrün hep böyle çek kesmeklemi geçicek?          "
1133,Ahmet Kaya,Çiğdem Çiçek (Aylar Oldu),An Gelir,Aylar oldu yıllar oldu Ben yüzünü görmedim. Yüzüne hasret kaldım kız Yüzüne yüzüm sürmedim  Gülen aya sordum seni Küstü yüzünü sakladı Yıldızlara sordum seni Yüzüme bile bakmadı Yıldızlara sordum seni  Yıldızlar kan ağladı  
1134,Ahmet Kaya,Çilli Kedi,Yetiş Nerdesin,"Bu yoksulluk beni delledi Aldı aklım yaktı külledi  Bunu yapan iki kişi Biri erkek biri dişi Halden bilmez iki kişi Vay  Çilli kedi, çilli kedi vay Ciğerimi yedin kedi vay  Bunu yapan iki kişi Biri erkek biri dişi Halden bilmez iki kişi Vay bee...         "
1135,Ahmet Kaya,Çökertme,Biraz da Sen Ağla,Çökertme'den çıktım da Halil'im Aman başım selamet Bitez de yalısına varmadan Halil'im Aman koptu kıyamet Arkadaşım İbram Çavuş Yoldaşlara emanet  Burası da Aspat değil Halil'im Aman Bitez yalısı Yüreğime sancı saldı Aman kurşun yarası      
1136,Ahmet Kaya,Dağlarda Ölmek İsterim,Yetiş Nerdesin,"Ömrümde nice sızı var Kışların önü yazı var Kalbim kuşatmalarda dar Dağlarda ölmek isterim  Verilir hiç tutulmaz söz Her yanımda bin namert göz Gardaşlarım olmuş bir köz Dağlarda ölmek isterim  Oy dağlar, oy dağlar Uzaklarda yarim mi var Oy dağlar, oy oy dağlar Evde bekleyen yarim mi var  Ben ateşten hınçtan doğdum Zamansız solan gül oldum     "
1137,Ahmet Kaya,Dardayım,Sevgi Duvarı,"Dardayım yalanım yok Baskın yedim gün gece... Örselendi aşklarım üstelik  Bir uzak diyardayım...  Günaydın anneciğim, günaydın babacığım  Yine sabah oluyor  Evde sabah olmaz deme  Orda günler geçmez deme  İçime sancı doğuyor...   ""Yüreğimi bir kalkan bilip, sokaklara çıktım  Kahvelerde oturdum çocuklarla konuştum  Sıkıldım dertlendim dostlarımla buluştum  Bugün de ölmedim anne.      "
